"","time","variable","value"
"695",2450,"responseTime",0.0358571822432152
"696",2460,"responseTime",0.0356320535559036
"697",2470,"responseTime",0.0364496032722169
"698",2480,"responseTime",0.0425605028198734
"699",2490,"responseTime",0.0383309708795244
"700",2500,"responseTime",0.0388712475687765
"701",2510,"responseTime",0.04101300340855
"702",2520,"responseTime",0.0357483294895904
"703",2530,"responseTime",0.0402463741771375
"704",2540,"responseTime",0.03752866201715
"705",2550,"responseTime",0.0460346960236867
"706",2560,"responseTime",0.0418084117592651
"707",2570,"responseTime",0.0437633554018506
"708",2580,"responseTime",0.0399450639312184
"709",2590,"responseTime",0.0478016991141573
"710",2600,"responseTime",0.0305172739288023
"711",2610,"responseTime",0.0313144971075854
"712",2620,"responseTime",0.0378440817479195
"713",2630,"responseTime",0.0357348469517561
"714",2640,"responseTime",0.0376299382967375
"715",2650,"responseTime",0.0317729007452024
"716",2660,"responseTime",0.0297163571603882
"717",2670,"responseTime",0.0310103502771098
"718",2680,"responseTime",0.0366764326600349
"719",2690,"responseTime",0.0406994758363494
"720",2700,"responseTime",0.0388952780153678
"721",2710,"responseTime",0.04031066826775
"722",2720,"responseTime",0.0348237947628588
"723",2730,"responseTime",0.0396301805703605
"724",2740,"responseTime",0.0473255106503735
"725",2750,"responseTime",0.0468563402678202
"726",2760,"responseTime",0.0360311003392326
"727",2770,"responseTime",0.0378172127107262
"728",2780,"responseTime",0.035263098637963
"729",2790,"responseTime",0.0357897791035476
"730",2800,"responseTime",0.0364998344640833
"731",2810,"responseTime",0.0378129126366829
"732",2820,"responseTime",0.040902013687881
"733",2830,"responseTime",0.0388261836492785
"734",2840,"responseTime",0.0435615033578608
"735",2850,"responseTime",0.0434687929149041
"736",2860,"responseTime",0.0404071806881358
"737",2870,"responseTime",0.0432610001399398
"738",2880,"responseTime",0.046018595346075
"739",2890,"responseTime",0.0513761847498415
"740",2900,"responseTime",0.0387625361433086
"741",2910,"responseTime",0.0387794998473704
"742",2920,"responseTime",0.0427935127010122
"743",2930,"responseTime",0.0375975024750471
"744",2940,"responseTime",0.0363904094467
"745",2950,"responseTime",0.0395873335562152
"746",2960,"responseTime",0.0387373021966914
"747",2970,"responseTime",0.03329749732676
"748",2980,"responseTime",0.0372011908346707
"749",2990,"responseTime",0.0436084623200843
"750",3000,"responseTime",0.0455902581483875
"751",3010,"responseTime",0.0456359316446463
"752",3020,"responseTime",0.0184391429799615
"753",3030,"responseTime",0.0343893304249747
"754",3040,"responseTime",0.0320963096029506
"755",3050,"responseTime",0.0403912426525783
"756",3060,"responseTime",0.0383432877266386
"757",3070,"responseTime",0.0383465870905949
"758",3080,"responseTime",0.02957852238004
"759",3090,"responseTime",0.0320447575995375
"760",3100,"responseTime",0.0376238094599036
"761",3110,"responseTime",0.0413581752712949
"762",3120,"responseTime",0.0375323587364
"763",3130,"responseTime",0.032760413810381
"764",3140,"responseTime",0.0359634404193293
"765",3150,"responseTime",0.0345886379412375
"766",3160,"responseTime",0.0486981287092262
"767",3170,"responseTime",0.0447680522033396
"768",3180,"responseTime",0.0444969932972327
"769",3190,"responseTime",0.0459982276635975
"770",3200,"responseTime",0.0379279130497248
"771",3210,"responseTime",0.0523231640003353
"772",3220,"responseTime",0.0464640764432073
"773",3230,"responseTime",0.0497497034150783
"774",3240,"responseTime",0.048813869233988
"775",3250,"responseTime",0.0339006397200949
"776",3260,"responseTime",0.0448439296628405
"777",3270,"responseTime",0.0483723691026424
"778",3280,"responseTime",0.0435948672293713
"779",3290,"responseTime",0.0316927710215393
"780",3300,"responseTime",0.044696855356825
"781",3310,"responseTime",0.0409291511666962
"782",3320,"responseTime",0.0464640572526626
"783",3330,"responseTime",0.03872081917695
"784",3340,"responseTime",0.0371253927106587
"785",3350,"responseTime",0.0355179613130462
"786",3360,"responseTime",0.0622044999338941
"787",3370,"responseTime",0.051012689053515
"788",3380,"responseTime",0.0460359369463135
"789",3390,"responseTime",0.0371801910079677
"790",3400,"responseTime",0.0424067270641176
"791",3410,"responseTime",0.0455810971032903
"792",3420,"responseTime",0.0342997987452586
"793",3430,"responseTime",0.0539245638117102
"794",3440,"responseTime",0.0539278163057247
"795",3450,"responseTime",0.0582438124421799
"796",3460,"responseTime",0.0491522757752857
"797",3470,"responseTime",0.0445454897835028
"798",3480,"responseTime",0.0619915964560419
"799",3490,"responseTime",0.0503029342881027
"800",3500,"responseTime",0.036608137577369
"801",3510,"responseTime",0.0513266755368757
"802",3520,"responseTime",0.0470170051307333
"803",3530,"responseTime",0.0403094396458047
"804",3540,"responseTime",0.0327032638221977
"805",3550,"responseTime",0.0591413714300532
"806",3560,"responseTime",0.0789631090160321
"807",3570,"responseTime",0.0457499969031939
"808",3580,"responseTime",0.0549298631947222
"809",3590,"responseTime",0.0401260204740905
"810",3600,"responseTime",0.0381692448908
"811",3610,"responseTime",0.0429126476118
"812",3620,"responseTime",0.0417402554460913
"813",3630,"responseTime",0.039859096511196
"814",3640,"responseTime",0.0366148424465487
"815",3650,"responseTime",0.0627417606734817
"816",3660,"responseTime",0.0483250775064681
"817",3670,"responseTime",0.0583558719121495
"818",3680,"responseTime",0.0565318361004072
"819",3690,"responseTime",0.0697677568539602
"820",3700,"responseTime",0.0458075720249763
"821",3710,"responseTime",0.0661677483520048
"822",3720,"responseTime",0.085799970139823
"823",3730,"responseTime",0.0634231463590731
"824",3740,"responseTime",0.0726817943998545
"825",3750,"responseTime",0.1824543359983
"826",3760,"responseTime",0.0110329135510043
"827",3770,"responseTime",0.0646410855501779
"828",3780,"responseTime",0.0697124229786978
"829",3790,"responseTime",0.0893304551858667
"830",3800,"responseTime",0.052557199910214
"831",3810,"responseTime",0.111162335955017
"832",3820,"responseTime",0.09703206433435
"833",3830,"responseTime",0.0952380559790364
"834",3840,"responseTime",0.0728751197809745
"835",3850,"responseTime",0.0516409639626623
"836",3860,"responseTime",0.0846785891780125
"837",3870,"responseTime",0.0325187345790159
"838",3880,"responseTime",0.0595288211507699
"839",3890,"responseTime",0.0937483261706529
"840",3900,"responseTime",0.0642704557540996
"841",3910,"responseTime",0.068254939922416
"842",3920,"responseTime",0.100348408767475
"843",3930,"responseTime",0.0529686761095153
"844",3940,"responseTime",0.189657440027252
"845",3950,"responseTime",0.100890781622236
"846",3960,"responseTime",0.0591473440438927
"847",3970,"responseTime",0.075784654595004
"848",3980,"responseTime",0.0789995695769671
"849",3990,"responseTime",0.0465249753329926
"850",4000,"responseTime",0.188046721707671
"851",4010,"responseTime",0.397274600271787
"852",4020,"responseTime",0.53697853250312
"853",4030,"responseTime",0.0700899689775776
"854",4040,"responseTime",0.556324509104236
"855",4050,"responseTime",1.19437099829088
"856",4060,"responseTime",0.413638852986252
"857",4070,"responseTime",0.0450672511237846
"858",4080,"responseTime",0.718110402894044
"859",4090,"responseTime",1.14506393122581
"860",4100,"responseTime",1.03033226658707
"861",4110,"responseTime",0.210391478533
"862",4120,"responseTime",0.299108830331796
"863",4130,"responseTime",1.55469968818043
"864",4140,"responseTime",3.1041451743515
"865",4150,"responseTime",1.43566440349909
"866",4160,"responseTime",0.0449992855710786
"867",4170,"responseTime",0.0353765177736974
"868",4180,"responseTime",0.0453141936269582
"869",4190,"responseTime",0.345583639366602
"870",4200,"responseTime",0.651633705947128
"871",4210,"responseTime",1.64642312949253
"872",4220,"responseTime",2.8865723387248
"873",4230,"responseTime",4.2597586275762
"874",4240,"responseTime",5.39020010456014
"875",4250,"responseTime",3.90972782492198
"876",4260,"responseTime",2.89425305809024
"877",4270,"responseTime",2.43087739201018
"878",4280,"responseTime",4.69007109366129
"879",4290,"responseTime",6.27662506339099
"880",4300,"responseTime",6.22542974486508
"881",4310,"responseTime",6.37023424893087
"882",4320,"responseTime",7.58622169028409
"883",4330,"responseTime",8.83103538638358
"884",4340,"responseTime",9.48368930863739
"885",4350,"responseTime",6.30108058799275
"886",4360,"responseTime",7.51262640815355
"887",4370,"responseTime",7.84001293083539
"888",4380,"responseTime",9.83969338060316
"889",4390,"responseTime",10.853698297635
"890",4400,"responseTime",11.5759683893342
"891",4410,"responseTime",12.4828872543083
"892",4420,"responseTime",13.2537478580386
"893",4430,"responseTime",13.0030779387921
"894",4440,"responseTime",8.76446190232455
"895",4450,"responseTime",10.8574332100231
"896",4460,"responseTime",8.85339698774073
"897",4470,"responseTime",8.38786551565676
"898",4480,"responseTime",9.54146577823754
"899",4490,"responseTime",11.4794432506938
"900",4500,"responseTime",12.4475510761366
"901",4510,"responseTime",12.8818168311158
"902",4520,"responseTime",12.8381181222021
"903",4530,"responseTime",13.1810648236053
"904",4540,"responseTime",12.8561652292795
"905",4550,"responseTime",12.8802977558647
"906",4560,"responseTime",12.8634044697563
"907",4570,"responseTime",12.7788402789354
"908",4580,"responseTime",12.8438544825707
"909",4590,"responseTime",12.9445796426129
"910",4600,"responseTime",12.6609887652969
"911",4610,"responseTime",12.5034099236039
"912",4620,"responseTime",12.3046251409054
"913",4630,"responseTime",8.04574863717041
"914",4640,"responseTime",10.7643605105136
"915",4650,"responseTime",11.1531055555958
"916",4660,"responseTime",11.8725964451721
"917",4670,"responseTime",11.9317267156927
"918",4680,"responseTime",11.7715527092266
"919",4690,"responseTime",11.8204692076394
"920",4700,"responseTime",11.706834634314
"921",4710,"responseTime",8.7773015351765
"922",4720,"responseTime",8.62298257604917
"923",4730,"responseTime",8.84298259142563
"924",4740,"responseTime",10.4500016517768
"925",4750,"responseTime",11.6655065472919
"926",4760,"responseTime",11.6737961758443
"927",4770,"responseTime",11.6406173083012
"928",4780,"responseTime",11.7131402720254
"929",4790,"responseTime",11.6700586415146
"930",4800,"responseTime",11.6774862763327
"931",4810,"responseTime",11.6071472589293
"932",4820,"responseTime",11.5437604648918
"933",4830,"responseTime",11.6272394064957
"934",4840,"responseTime",11.5851519995296
"935",4850,"responseTime",11.6711046039205
"936",4860,"responseTime",11.6064435551677
"937",4870,"responseTime",11.7375037106382
"938",4880,"responseTime",11.6093858470842
"939",4890,"responseTime",8.83501715525825
"940",4900,"responseTime",7.26436112458839
"941",4910,"responseTime",5.73087432316196
"942",4920,"responseTime",5.13888628156221
"943",4930,"responseTime",5.63039310668641
"944",4940,"responseTime",6.87480591860941
"945",4950,"responseTime",7.71861876708523
"946",4960,"responseTime",8.77622012019596
"947",4970,"responseTime",11.4453237940326
"948",4980,"responseTime",11.6913029225283
"949",4990,"responseTime",11.6800053015853
"950",5000,"responseTime",11.6066245252004
"951",5010,"responseTime",11.5764384547713
"952",5020,"responseTime",11.5198709840378
"953",5030,"responseTime",11.6065178004773
"954",5040,"responseTime",11.6044346105179
"955",5050,"responseTime",11.6140881853408
"956",5060,"responseTime",11.5564443784171
"957",5070,"responseTime",11.5497528628153
"958",5080,"responseTime",11.6063304581898
"959",5090,"responseTime",11.5146685082325
"960",5100,"responseTime",9.18187226802787
"961",5110,"responseTime",10.2568541494784
"962",5120,"responseTime",11.713421649301
"963",5130,"responseTime",12.6605258085005
"964",5140,"responseTime",13.1812874763541
"965",5150,"responseTime",12.0579261689529
"966",5160,"responseTime",11.9749115927493
"967",5170,"responseTime",12.0479057901846
"968",5180,"responseTime",12.1672216904994
"969",5190,"responseTime",12.1062515299402
"970",5200,"responseTime",12.3390311440544
"971",5210,"responseTime",12.3644204120321
"972",5220,"responseTime",12.3078087204711
"973",5230,"responseTime",12.3736245770583
"974",5240,"responseTime",12.4262466108902
"975",5250,"responseTime",12.4607495769995
"976",5260,"responseTime",12.4869602693036
"977",5270,"responseTime",12.5484790517635
"978",5280,"responseTime",12.4850069782249
"979",5290,"responseTime",12.7082500878864
"980",5300,"responseTime",12.6504416064287
"981",5310,"responseTime",12.7282185635447
"982",5320,"responseTime",12.8933153680374
"983",5330,"responseTime",8.48331625571554
"984",5340,"responseTime",7.33043340020296
"985",5350,"responseTime",3.51663868458507
"986",5360,"responseTime",0.101388884168688
"987",5370,"responseTime",0.0345655266088895
"988",5380,"responseTime",1.57918307169387
"989",5390,"responseTime",4.41412782425889
"990",5400,"responseTime",6.82606188544993
"991",5410,"responseTime",7.55491181275121
"992",5420,"responseTime",8.85089768775746
"993",5430,"responseTime",11.1249872382421
"994",5440,"responseTime",12.6284134957351
"995",5450,"responseTime",8.81362183280834
"996",5460,"responseTime",12.613722580245
"997",5470,"responseTime",11.1010943214497
"998",5480,"responseTime",12.7274939103334
"999",5490,"responseTime",12.9510725977689
"1000",5500,"responseTime",13.0104840848197
"1001",5510,"responseTime",13.006789489462
"1002",5520,"responseTime",12.9258045314259
"1003",5530,"responseTime",12.8498256437853
"1004",5540,"responseTime",12.760503278987
"1005",5550,"responseTime",12.6379625214898
"1006",5560,"responseTime",12.630390789986
"1007",5570,"responseTime",12.4118006786475
"1008",5580,"responseTime",12.1357876129031
"1009",5590,"responseTime",12.1167539838323
"1010",5600,"responseTime",12.0882473191785
"1011",5610,"responseTime",8.12278942533709
"1012",5620,"responseTime",7.40016751490065
"1013",5630,"responseTime",11.3643164377112
"1014",5640,"responseTime",11.6116778883883
"1015",5650,"responseTime",12.113183919382
"1016",5660,"responseTime",12.1343588447525
"1017",5670,"responseTime",12.0828107506998
"1018",5680,"responseTime",12.2143761004407
"1019",5690,"responseTime",12.0989941481996
"1020",5700,"responseTime",11.9586286967955
"1021",5710,"responseTime",12.2044033522159
"1022",5720,"responseTime",11.9287094968024
"1023",5730,"responseTime",12.0365303446043
"1024",5740,"responseTime",12.0970918269628
"1025",5750,"responseTime",11.9818798320797
"1026",5760,"responseTime",11.7809169567387
"1027",5770,"responseTime",11.9583347810273
"1028",5780,"responseTime",11.8004265214041
"1029",5790,"responseTime",11.8934955439151
"1030",5800,"responseTime",11.8811837419912
"1031",5810,"responseTime",11.9966263486526
"1032",5820,"responseTime",11.986783959483
"1033",5830,"responseTime",11.9647439696274
"1034",5840,"responseTime",7.97896905334327
"1035",5850,"responseTime",13.6458375015805
"1036",5860,"responseTime",11.9476498570897
"1037",5870,"responseTime",11.9497399167254
"1038",5880,"responseTime",11.9613998162903
"1039",5890,"responseTime",12.0600501408481
"1040",5900,"responseTime",11.8679851195373
"1041",5910,"responseTime",11.9502677540946
"1042",5920,"responseTime",7.94662351019665
"1043",5930,"responseTime",13.452911389173
"1044",5940,"responseTime",11.9156430247058
"1045",5950,"responseTime",11.9160707671844
"1046",5960,"responseTime",11.7298859673687
"1047",5970,"responseTime",11.7830832757791
"1048",5980,"responseTime",11.8524290892859
"1049",5990,"responseTime",11.9127792755025
"1050",6000,"responseTime",11.8314728657552
"1051",6010,"responseTime",11.7375237112223
"1052",6020,"responseTime",11.6502642885287
"1053",6030,"responseTime",11.5053272447197
"1054",6040,"responseTime",11.7967086156638
"1055",6050,"responseTime",11.8858118523905
"1056",6060,"responseTime",12.3066016850777
"1057",6070,"responseTime",8.38614671382681
"1058",6080,"responseTime",7.47764148768673
"1059",6090,"responseTime",5.74819372912677
"1060",6100,"responseTime",3.06050287888495
"1061",6110,"responseTime",0.0563703367862555
"1062",6120,"responseTime",1.1175155814861
"1063",6130,"responseTime",4.5229537356313
"1064",6140,"responseTime",7.74847956368822
"1065",6150,"responseTime",9.26615935297678
"1066",6160,"responseTime",10.2342880358594
"1067",6170,"responseTime",11.45796775863
"1068",6180,"responseTime",12.0694445967784
"1069",6190,"responseTime",12.3193404520069
"1070",6200,"responseTime",8.37115478892123
"1071",6210,"responseTime",7.83469341060968
"1072",6220,"responseTime",4.60065243392154
"1073",6230,"responseTime",3.56509843865791
"1074",6240,"responseTime",3.68138375297643
"1075",6250,"responseTime",2.81762908398525
"1076",6260,"responseTime",0.953192421476259
"1077",6270,"responseTime",0.103648960550693
"1078",6280,"responseTime",0.169867794410384
"1079",6290,"responseTime",0.0537518928619313
"1080",6300,"responseTime",0.208600914228469
"1081",900,"servers",2
"1082",910,"servers",2
"1083",920,"servers",2
"1084",930,"servers",2
"1085",940,"servers",1
"1086",940,"servers",1
"1087",950,"servers",2
"1088",950,"servers",2
"1089",960,"servers",2
"1090",970,"servers",2
"1091",980,"servers",2
"1092",990,"servers",2
"1093",1000,"servers",2
"1094",1010,"servers",2
"1095",1020,"servers",2
"1096",1030,"servers",2
"1097",1040,"servers",2
"1098",1050,"servers",2
"1099",1060,"servers",2
"1100",1070,"servers",2
"1101",1080,"servers",2
"1102",1090,"servers",2
"1103",1100,"servers",2
"1104",1110,"servers",2
"1105",1110.00915997356,"servers",1
"1106",1120,"servers",2
"1107",1120,"servers",2
"1108",1130,"servers",2
"1109",1140,"servers",2
"1110",1150,"servers",2
"1111",1160,"servers",2
"1112",1170,"servers",2
"1113",1180,"servers",2
"1114",1190,"servers",2
"1115",1200,"servers",2
"1116",1210,"servers",1
"1117",1210,"servers",1
"1118",1220,"servers",1
"1119",1230,"servers",1
"1120",1240,"servers",1
"1121",1250,"servers",2
"1122",1250,"servers",2
"1123",1260,"servers",2
"1124",1270,"servers",2
"1125",1280,"servers",2
"1126",1290,"servers",2
"1127",1300,"servers",2
"1128",1310,"servers",2
"1129",1320,"servers",2
"1130",1320.03617883498,"servers",1
"1131",1330,"servers",2
"1132",1330,"servers",2
"1133",1340,"servers",2
"1134",1350,"servers",2
"1135",1360,"servers",2
"1136",1370,"servers",2
"1137",1380,"servers",2
"1138",1390,"servers",2
"1139",1400,"servers",1
"1140",1400,"servers",1
"1141",1410,"servers",2
"1142",1410,"servers",2
"1143",1420,"servers",2
"1144",1430,"servers",2
"1145",1440,"servers",2
"1146",1450,"servers",2
"1147",1460,"servers",2
"1148",1470,"servers",2
"1149",1480,"servers",2
"1150",1490,"servers",2
"1151",1500,"servers",2
"1152",1510,"servers",2
"1153",1520,"servers",2
"1154",1530,"servers",1
"1155",1530,"servers",1
"1156",1540,"servers",1
"1157",1550,"servers",2
"1158",1550,"servers",2
"1159",1560,"servers",2
"1160",1570,"servers",2
"1161",1580,"servers",2
"1162",1590,"servers",2
"1163",1600,"servers",2
"1164",1610,"servers",1
"1165",1610,"servers",1
"1166",1620,"servers",2
"1167",1620,"servers",2
"1168",1630,"servers",2
"1169",1640,"servers",2
"1170",1650,"servers",2
"1171",1660,"servers",2
"1172",1670,"servers",2
"1173",1680,"servers",1
"1174",1680,"servers",1
"1175",1690,"servers",2
"1176",1690,"servers",2
"1177",1700,"servers",2
"1178",1710,"servers",2
"1179",1720,"servers",2
"1180",1730,"servers",2
"1181",1740,"servers",2
"1182",1750,"servers",1
"1183",1750,"servers",1
"1184",1760,"servers",1
"1185",1770,"servers",2
"1186",1770,"servers",2
"1187",1780,"servers",2
"1188",1790,"servers",2
"1189",1800,"servers",2
"1190",1810,"servers",2
"1191",1820,"servers",2
"1192",1830,"servers",2
"1193",1840,"servers",1
"1194",1840,"servers",1
"1195",1850,"servers",2
"1196",1850,"servers",2
"1197",1860,"servers",2
"1198",1870,"servers",2
"1199",1880,"servers",2
"1200",1890,"servers",2
"1201",1900,"servers",2
"1202",1910,"servers",1
"1203",1910,"servers",1
"1204",1920,"servers",1
"1205",1930,"servers",1
"1206",1940,"servers",2
"1207",1940,"servers",2
"1208",1950,"servers",2
"1209",1960,"servers",2
"1210",1970,"servers",2
"1211",1980,"servers",2
"1212",1990,"servers",2
"1213",2000,"servers",2
"1214",2010,"servers",2
"1215",2020,"servers",2
"1216",2030,"servers",1
"1217",2030,"servers",1
"1218",2040,"servers",2
"1219",2040,"servers",2
"1220",2050,"servers",2
"1221",2060,"servers",2
"1222",2070,"servers",2
"1223",2080,"servers",2
"1224",2090,"servers",2
"1225",2100,"servers",2
"1226",2110,"servers",2
"1227",2120,"servers",1
"1228",2120,"servers",1
"1229",2130,"servers",2
"1230",2130,"servers",2
"1231",2140,"servers",2
"1232",2150,"servers",2
"1233",2160,"servers",2
"1234",2170,"servers",2
"1235",2180,"servers",2
"1236",2190,"servers",1
"1237",2190,"servers",1
"1238",2200,"servers",2
"1239",2200,"servers",2
"1240",2210,"servers",2
"1241",2220,"servers",2
"1242",2230,"servers",2
"1243",2240,"servers",2
"1244",2250,"servers",2
"1245",2260,"servers",2
"1246",2270,"servers",2
"1247",2280,"servers",1
"1248",2280,"servers",1
"1249",2290,"servers",2
"1250",2290,"servers",2
"1251",2300,"servers",2
"1252",2310,"servers",2
"1253",2320,"servers",2
"1254",2330,"servers",2
"1255",2340,"servers",2
"1256",2350,"servers",2
"1257",2360,"servers",2
"1258",2370,"servers",2
"1259",2380,"servers",2
"1260",2390,"servers",2
"1261",2390.01057436322,"servers",1
"1262",2400,"servers",1
"1263",2410,"servers",2
"1264",2410,"servers",2
"1265",2420,"servers",2
"1266",2430,"servers",2
"1267",2440,"servers",2
"1268",2450,"servers",2
"1269",2460,"servers",2
"1270",2470,"servers",1
"1271",2470,"servers",1
"1272",2480,"servers",2
"1273",2480,"servers",2
"1274",2490,"servers",2
"1275",2500,"servers",2
"1276",2510,"servers",2
"1277",2520,"servers",2
"1278",2530,"servers",2
"1279",2540,"servers",2
"1280",2550,"servers",2
"1281",2560,"servers",2
"1282",2570,"servers",2
"1283",2580,"servers",2
"1284",2590,"servers",2
"1285",2590.01815431904,"servers",1
"1286",2600,"servers",2
"1287",2600,"servers",2
"1288",2610,"servers",2
"1289",2620,"servers",2
"1290",2630,"servers",2
"1291",2640,"servers",2
"1292",2650,"servers",2
"1293",2660,"servers",1
"1294",2660,"servers",1
"1295",2670,"servers",2
"1296",2670,"servers",2
"1297",2680,"servers",2
"1298",2690,"servers",2
"1299",2700,"servers",2
"1300",2710,"servers",2
"1301",2720,"servers",2
"1302",2730,"servers",2
"1303",2740,"servers",2
"1304",2750,"servers",1
"1305",2750,"servers",1
"1306",2760,"servers",1
"1307",2770,"servers",2
"1308",2770,"servers",2
"1309",2780,"servers",2
"1310",2790,"servers",2
"1311",2800,"servers",2
"1312",2810,"servers",2
"1313",2820,"servers",2
"1314",2830,"servers",2
"1315",2840,"servers",2
"1316",2850,"servers",2
"1317",2860,"servers",2
"1318",2870,"servers",2
"1319",2880,"servers",2
"1320",2890,"servers",2
"1321",2900,"servers",1
"1322",2900,"servers",1
"1323",2910,"servers",1
"1324",2920,"servers",2
"1325",2920,"servers",2
"1326",2930,"servers",2
"1327",2940,"servers",2
"1328",2950,"servers",2
"1329",2960,"servers",2
"1330",2970,"servers",2
"1331",2980,"servers",2
"1332",2990,"servers",2
"1333",3000,"servers",2
"1334",3010,"servers",1
"1335",3010,"servers",1
"1336",3020,"servers",2
"1337",3020,"servers",2
"1338",3030,"servers",2
"1339",3040,"servers",2
"1340",3050,"servers",2
"1341",3060,"servers",2
"1342",3070,"servers",2
"1343",3080,"servers",1
"1344",3080,"servers",1
"1345",3090,"servers",2
"1346",3090,"servers",2
"1347",3100,"servers",2
"1348",3110,"servers",2
"1349",3120,"servers",2
"1350",3130,"servers",2
"1351",3140,"servers",2
"1352",3150,"servers",2
"1353",3160,"servers",2
"1354",3170,"servers",2
"1355",3170.01464673953,"servers",1
"1356",3180,"servers",2
"1357",3180,"servers",2
"1358",3190,"servers",2
"1359",3200,"servers",2
"1360",3210,"servers",2
"1361",3220,"servers",2
"1362",3230,"servers",2
"1363",3240,"servers",2
"1364",3250,"servers",2
"1365",3260,"servers",2
"1366",3270,"servers",2
"1367",3280,"servers",2
"1368",3290,"servers",2
"1369",3300,"servers",2
"1370",3310,"servers",1
"1371",3310,"servers",1
"1372",3320,"servers",2
"1373",3320,"servers",2
"1374",3330,"servers",2
"1375",3340,"servers",2
"1376",3350,"servers",2
"1377",3360,"servers",2
"1378",3370,"servers",2
"1379",3380,"servers",2
"1380",3390,"servers",2
"1381",3400,"servers",2
"1382",3410,"servers",2
"1383",3420,"servers",1
"1384",3420,"servers",1
"1385",3430,"servers",2
"1386",3430,"servers",2
"1387",3440,"servers",2
"1388",3450,"servers",2
"1389",3460,"servers",2
"1390",3470,"servers",2
"1391",3480,"servers",2
"1392",3490,"servers",2
"1393",3500,"servers",1
"1394",3500,"servers",1
"1395",3510,"servers",1
"1396",3520,"servers",2
"1397",3520,"servers",2
"1398",3530,"servers",2
"1399",3540,"servers",2
"1400",3550,"servers",2
"1401",3560,"servers",2
"1402",3570,"servers",2
"1403",3580,"servers",2
"1404",3590,"servers",2
"1405",3600,"servers",2
"1406",3610,"servers",2
"1407",3620,"servers",2
"1408",3630,"servers",2
"1409",3640,"servers",1
"1410",3640,"servers",1
"1411",3650,"servers",1
"1412",3660,"servers",1
"1413",3670,"servers",2
"1414",3670,"servers",2
"1415",3680,"servers",2
"1416",3690,"servers",2
"1417",3700,"servers",2
"1418",3710,"servers",2
"1419",3720,"servers",2
"1420",3730,"servers",1
"1421",3730,"servers",1
"1422",3740,"servers",2
"1423",3740,"servers",2
"1424",3750,"servers",2
"1425",3760,"servers",2
"1426",3770,"servers",2
"1427",3780,"servers",2
"1428",3790,"servers",2
"1429",3800,"servers",1
"1430",3800,"servers",1
"1431",3810,"servers",1
"1432",3820,"servers",2
"1433",3820,"servers",2
"1434",3830,"servers",2
"1435",3840,"servers",2
"1436",3850,"servers",2
"1437",3860,"servers",2
"1438",3870,"servers",2
"1439",3880,"servers",1
"1440",3880,"servers",1
"1441",3890,"servers",1
"1442",3900,"servers",1
"1443",3910,"servers",2
"1444",3910,"servers",2
"1445",3920,"servers",2
"1446",3930,"servers",2
"1447",3940,"servers",2
"1448",3950,"servers",2
"1449",3960,"servers",2
"1450",3970,"servers",2
"1451",3980,"servers",2
"1452",3990,"servers",2
"1453",3990.00475765084,"servers",1
"1454",4000,"servers",2
"1455",4000,"servers",2
"1456",4010,"servers",2
"1457",4020,"servers",2
"1458",4030,"servers",2
"1459",4040,"servers",2
"1460",4050,"servers",2
"1461",4060,"servers",2
"1462",4070,"servers",1
"1463",4070,"servers",1
"1464",4080,"servers",2
"1465",4080,"servers",2
"1466",4090,"servers",2
"1467",4100,"servers",2
"1468",4110,"servers",2
"1469",4120,"servers",2
"1470",4130,"servers",2
"1471",4140,"servers",2
"1472",4150,"servers",2
"1473",4160,"servers",2
"1474",4170,"servers",2
"1475",4170.05618557243,"servers",1
"1476",4180,"servers",2
"1477",4180,"servers",2
"1478",4190,"servers",2
"1479",4200,"servers",2
"1480",4210,"servers",2
"1481",4220,"servers",2
"1482",4230,"servers",2
"1483",4240,"servers",2
"1484",4250,"servers",1
"1485",4250,"servers",1
"1486",4260,"servers",1
"1487",4270,"servers",1
"1488",4280,"servers",2
"1489",4280,"servers",2
"1490",4290,"servers",2
"1491",4300,"servers",2
"1492",4310,"servers",2
"1493",4320,"servers",2
"1494",4330,"servers",2
"1495",4340,"servers",2
"1496",4350,"servers",2
"1497",4350.0152685337,"servers",1
"1498",4360,"servers",1
"1499",4370,"servers",2
"1500",4370,"servers",2
"1501",4380,"servers",2
"1502",4390,"servers",2
"1503",4400,"servers",2
"1504",4410,"servers",2
"1505",4420,"servers",2
"1506",4430,"servers",2
"1507",4440,"servers",2
"1508",4440.01839049106,"servers",1
"1509",4450,"servers",1
"1510",4460,"servers",2
"1511",4460,"servers",2
"1512",4470,"servers",2
"1513",4480,"servers",2
"1514",4490,"servers",2
"1515",4500,"servers",2
"1516",4510,"servers",2
"1517",4520,"servers",1
"1518",4520,"servers",1
"1519",4530,"servers",1
"1520",4540,"servers",1
"1521",4550,"servers",1
"1522",4560,"servers",2
"1523",4560,"servers",2
"1524",4570,"servers",2
"1525",4580,"servers",2
"1526",4590,"servers",2
"1527",4600,"servers",2
"1528",4610,"servers",2
"1529",4620,"servers",2
"1530",4630,"servers",2
"1531",4630.08513516718,"servers",1
"1532",4640,"servers",2
"1533",4640,"servers",2
"1534",4650,"servers",2
"1535",4660,"servers",2
"1536",4670,"servers",2
"1537",4680,"servers",2
"1538",4690,"servers",2
"1539",4700,"servers",2
"1540",4710,"servers",2
"1541",4720,"servers",2
"1542",4730,"servers",2
"1543",4734.15034019539,"servers",1
